date,day_of_week,month,is_weekend,is_monsoon,train_no,train_name,station,station_index,total_stations,departure_hour,delay_minutes,is_bottleneck
2024-04-17,Wednesday,April,False,False,12615,Grand Trunk Express,Vijayawada,1,7,14,5.3,False
2024-04-17,Wednesday,April,False,False,12615,Grand Trunk Express,Warangal,2,7,14,0.5,False
2024-04-17,Wednesday,April,False,False,12615,Grand Trunk Express,Nagpur,3,7,14,40.9,True
2024-04-17,Wednesday,April,False,False,12615,Grand Trunk Express,Bhopal,4,7,14,53.6,False
2024-04-17,Wednesday,April,False,False,12615,Grand Trunk Express,Jhansi,5,7,14,64.8,False
2024-04-17,Wednesday,April,False,False,12615,Grand Trunk Express,New Delhi,6,7,14,78.3,False
2024-04-17,Wednesday,April,False,False,12431,Thiruvananthapuram Rajdhani,Thiruvananthapuram,0,6,10,0.0,False
2024-04-17,Wednesday,April,False,False,12431,Thiruvananthapuram Rajdhani,Ernakulam,1,6,10,12.8,False
2024-04-17,Wednesday,April,False,False,12431,Thiruvananthapuram Rajdhani,Shoranur,2,6,10,22.5,True
2024-04-17,Wednesday,April,False,False,12431,Thiruvananthapuram Rajdhani,Kozhikode,3,6,10,20.7,False
2024-04-17,Wednesday,April,False,False,12431,Thiruvananthapuram Rajdhani,Mangalore,4,6,10,21.9,False
2024-04-17,Wednesday,April,False,False,12431,Thiruvananthapuram Rajdhani,Mumbai Central,5,6,10,22.8,False
2024-04-18,Thursday,April,False,False,12951,Mumbai Rajdhani,Mumbai Central,0,6,13,0.0,False
2024-04-18,Thursday,April,False,False,12951,Mumbai Rajdhani,Vadodara,1,6,13,9.9,False
2024-04-18,Thursday,April,False,False,12951,Mumbai Rajdhani,Ratlam,2,6,13,9.6,False
2024-04-18,Thursday,April,False,False,12951,Mumbai Rajdhani,Kota,3,6,13,44.6,True
2024-04-18,Thursday,April,False,False,12951,Mumbai Rajdhani,Mathura,4,6,13,42.6,False
2024-04-18,Thursday,April,False,False,12951,Mumbai Rajdhani,New Delhi,5,6,13,58.5,False
2024-04-18,Thursday,April,False,False,12301,Howrah Rajdhani,Howrah,0,7,14,4.9,False
2024-04-18,Thursday,April,False,False,12301,Howrah Rajdhani,Dhanbad,1,7,14,0.0,False
2024-04-18,Thursday,April,False,False,12301,Howrah Rajdhani,Gaya,2,7,14,5.7,False
2024-04-18,Thursday,April,False,False,12301,Howrah Rajdhani,Mughal Sarai,3,7,14,18.6,True
2024-04-18,Thursday,April,False,False,12301,Howrah Rajdhani,Allahabad,4,7,14,36.2,False
2024-04-18,Thursday,April,False,False,12301,Howrah Rajdhani,Kanpur,5,7,14,56.9,False
2024-04-18,Thursday,April,False,False,12301,Howrah Rajdhani,New Delhi,6,7,14,76.9,False
2024-04-18,Thursday,April,False,False,12627,Karnataka Express,Bangalore,0,7,19,0.0,False
2024-04-18,Thursday,April,False,False,12627,Karnataka Express,Guntakal,1,7,19,15.4,False
2024-04-18,Thursday,April,False,False,12627,Karnataka Express,Wadi,2,7,19,29.8,False
2024-04-18,Thursday,April,False,False,12627,Karnataka Express,Solapur,3,7,19,73.3,True
2024-04-18,Thursday,April,False,False,12627,Karnataka Express,Pune,4,7,19,73.1,False
2024-04-18,Thursday,April,False,False,12627,Karnataka Express,Dadar,5,7,19,76.5,False
2024-04-18,Thursday,April,False,False,12627,Karnataka Express,New Delhi,6,7,19,76.7,False
2024-04-18,Thursday,April,False,False,12615,Grand Trunk Express,Chennai Central,0,7,18,0.1,False
2024-04-18,Thursday,April,False,False,12615,Grand Trunk Express,Vijayawada,1,7,18,4.3,False
2024-04-18,Thursday,April,False,False,12615,Grand Trunk Express,Warangal,2,7,18,17.6,False
2024-04-18,Thursday,April,False,False,12615,Grand Trunk Express,Nagpur,3,7,18,55.3,True
2024-04-18,Thursday,April,False,False,12615,Grand Trunk Express,Bhopal,4,7,18,74.8,False
2024-04-18,Thursday,April,False,False,12615,Grand Trunk Express,Jhansi,5,7,18,82.1,False
2024-04-18,Thursday,April,False,False,12615,Grand Trunk Express,New Delhi,6,7,18,83.1,False
2024-04-18,Thursday,April,False,False,12431,Thiruvananthapuram Rajdhani,Thiruvananthapuram,0,6,17,5.2,False
2024-04-18,Thursday,April,False,False,12431,Thiruvananthapuram Rajdhani,Ernakulam,1,6,17,16.6,False
2024-04-18,Thursday,April,False,False,12431,Thiruvananthapuram Rajdhani,Shoranur,2,6,17,29.2,True
2024-04-18,Thursday,April,False,False,12431,Thiruvananthapuram Rajdhani,Kozhikode,3,6,17,42.3,False
2024-04-18,Thursday,April,False,False,12431,Thiruvananthapuram Rajdhani,Mangalore,4,6,17,62.1,False
2024-04-18,Thursday,April,False,False,12431,Thiruvananthapuram Rajdhani,Mumbai Central,5,6,17,85.4,False
2024-04-19,Friday,April,False,False,12951,Mumbai Rajdhani,Mumbai Central,0,6,13,0.0,False
2024-04-19,Friday,April,False,False,12951,Mumbai Rajdhani,Vadodara,1,6,13,7.0,False
2024-04-19,Friday,April,False,False,12951,Mumbai Rajdhani,Ratlam,2,6,13,18.5,False
2024-04-19,Friday,April,False,False,12951,Mumbai Rajdhani,Kota,3,6,13,68.4,True
2024-04-19,Friday,April,False,False,12951,Mumbai Rajdhani,Mathura,4,6,13,60.0,False
2024-04-19,Friday,April,False,False,12951,Mumbai Rajdhani,New Delhi,5,6,13,68.6,False
2024-04-19,Friday,April,False,False,12301,Howrah Rajdhani,Howrah,0,7,10,0.0,False
2024-04-19,Friday,April,False,False,12301,Howrah Rajdhani,Dhanbad,1,7,10,0.0,False
2024-04-19,Friday,April,False,False,12301,Howrah Rajdhani,Gaya,2,7,10,0.0,False
2024-04-19,Friday,April,False,False,12301,Howrah Rajdhani,Mughal Sarai,3,7,10,4.2,True
2024-04-19,Friday,April,False,False,12301,Howrah Rajdhani,Allahabad,4,7,10,0.0,False
2024-04-19,Friday,April,False,False,12301,Howrah Rajdhani,Kanpur,5,7,10,0.0,False
2024-04-19,Friday,April,False,False,12301,Howrah Rajdhani,New Delhi,6,7,10,0.0,False
2024-04-19,Friday,April,False,False,12627,Karnataka Express,Bangalore,0,7,22,3.4,False
2024-04-19,Friday,April,False,False,12627,Karnataka Express,Guntakal,1,7,22,8.3,False
2024-04-19,Friday,April,False,False,12627,Karnataka Express,Wadi,2,7,22,7.3,False
2024-04-19,Friday,April,False,False,12627,Karnataka Express,Solapur,3,7,22,30.8,True
2024-04-19,Friday,April,False,False,12627,Karnataka Express,Pune,4,7,22,34.2,False
2024-04-19,Friday,April,False,False,12627,Karnataka Express,Dadar,5,7,22,40.0,False
2024-04-19,Friday,April,False,False,12627,Karnataka Express,New Delhi,6,7,22,48.1,False
2024-04-19,Friday,April,False,False,12615,Grand Trunk Express,Chennai Central,0,7,21,0.0,False
2024-04-19,Friday,April,False,False,12615,Grand Trunk Express,Vijayawada,1,7,21,12.6,False
2024-04-19,Friday,April,False,False,12615,Grand Trunk Express,Warangal,2,7,21,15.4,False
2024-04-19,Friday,April,False,False,12615,Grand Trunk Express,Nagpur,3,7,21,23.0,True
2024-04-19,Friday,April,False,False,12615,Grand Trunk Express,Bhopal,4,7,21,30.1,False
2024-04-19,Friday,April,False,False,12615,Grand Trunk Express,Jhansi,5,7,21,27.3,False
2024-04-19,Friday,April,False,False,12615,Grand Trunk Express,New Delhi,6,7,21,23.1,False
2024-04-19,Friday,April,False,False,12431,Thiruvananthapuram Rajdhani,Thiruvananthapuram,0,6,8,2.4,False
2024-04-19,Friday,April,False,False,12431,Thiruvananthapuram Rajdhani,Ernakulam,1,6,8,0.0,False
2024-04-19,Friday,April,False,False,12431,Thiruvananthapuram Rajdhani,Shoranur,2,6,8,9.5,True
2024-04-19,Friday,April,False,False,12431,Thiruvananthapuram Rajdhani,Kozhikode,3,6,8,21.3,False
2024-04-19,Friday,April,False,False,12431,Thiruvananthapuram Rajdhani,Mangalore,4,6,8,26.0,False
2024-04-19,Friday,April,False,False,12431,Thiruvananthapuram Rajdhani,Mumbai Central,5,6,8,21.8,False
2024-04-20,Saturday,April,True,False,12951,Mumbai Rajdhani,Mumbai Central,0,6,7,0.0,False
2024-04-20,Saturday,April,True,False,12951,Mumbai Rajdhani,Vadodara,1,6,7,0.0,False
2024-04-20,Saturday,April,True,False,12951,Mumbai Rajdhani,Ratlam,2,6,7,0.0,False
2024-04-20,Saturday,April,True,False,12951,Mumbai Rajdhani,Kota,3,6,7,17.7,True
2024-04-20,Saturday,April,True,False,12951,Mumbai Rajdhani,Mathura,4,6,7,18.1,False
2024-04-20,Saturday,April,True,False,12951,Mumbai Rajdhani,New Delhi,5,6,7,12.3,False
2024-04-20,Saturday,April,True,False,12301,Howrah Rajdhani,Howrah,0,7,9,0.0,False
2024-04-20,Saturday,April,True,False,12301,Howrah Rajdhani,Dhanbad,1,7,9,0.0,False
2024-04-20,Saturday,April,True,False,12301,Howrah Rajdhani,Gaya,2,7,9,0.0,False
2024-04-20,Saturday,April,True,False,12301,Howrah Rajdhani,Mughal Sarai,3,7,9,0.0,True
2024-04-20,Saturday,April,True,False,12301,Howrah Rajdhani,Allahabad,4,7,9,4.0,False
2024-04-20,Saturday,April,True,False,12301,Howrah Rajdhani,Kanpur,5,7,9,2.4,False
2024-04-20,Saturday,April,True,False,12301,Howrah Rajdhani,New Delhi,6,7,9,0.0,False
2024-04-20,Saturday,April,True,False,12627,Karnataka Express,Bangalore,0,7,10,0.0,False
2024-04-20,Saturday,April,True,False,12627,Karnataka Express,Guntakal,1,7,10,0.0,False
2024-04-20,Saturday,April,True,False,12627,Karnataka Express,Wadi,2,7,10,1.0,False
2024-04-20,Saturday,April,True,False,12627,Karnataka Express,Solapur,3,7,10,8.4,True
2024-04-20,Saturday,April,True,False,12627,Karnataka Express,Pune,4,7,10,6.8,False
2024-04-20,Saturday,April,True,False,12627,Karnataka Express,Dadar,5,7,10,11.1,False
2024-04-20,Saturday,April,True,False,12627,Karnataka Express,New Delhi,6,7,10,9.0,False
2024-04-20,Saturday,April,True,False,12615,Grand Trunk Express,Chennai Central,0,7,11,0.0,False
2024-04-20,Saturday,April,True,False,12615,Grand Trunk Express,Vijayawada,1,7,11,0.0,False
2024-04-20,Saturday,April,True,False,12615,Grand Trunk Express,Warangal,2,7,11,0.5,False
2024-04-20,Saturday,April,True,False,12615,Grand Trunk Express,Nagpur,3,7,11,29.5,True
2024-04-20,Saturday,April,True,False,12615,Grand Trunk Express,Bhopal,4,7,11,27.1,False
2024-04-20,Saturday,April,True,False,12615,Grand Trunk Express,Jhansi,5,7,11,27.1,False
2024-04-20,Saturday,April,True,False,12615,Grand Trunk Express,New Delhi,6,7,11,29.8,False
2024-04-20,Saturday,April,True,False,12431,Thiruvananthapuram Rajdhani,Thiruvananthapuram,0,6,19,0.0,False
2024-04-20,Saturday,April,True,False,12431,Thiruvananthapuram Rajdhani,Ernakulam,1,6,19,16.1,False
2024-04-20,Saturday,April,True,False,12431,Thiruvananthapuram Rajdhani,Shoranur,2,6,19,54.9,True
2024-04-20,Saturday,April,True,False,12431,Thiruvananthapuram Rajdhani,Kozhikode,3,6,19,63.9,False
2024-04-20,Saturday,April,True,False,12431,Thiruvananthapuram Rajdhani,Mangalore,4,6,19,59.0,False
2024-04-20,Saturday,April,True,False,12431,Thiruvananthapuram Rajdhani,Mumbai Central,5,6,19,60.4,False
2024-04-21,Sunday,April,True,False,12951,Mumbai Rajdhani,Mumbai Central,0,6,8,0.0,False
2024-04-21,Sunday,April,True,False,12951,Mumbai Rajdhani,Vadodara,1,6,8,0.0,False
2024-04-21,Sunday,April,True,False,12951,Mumbai Rajdhani,Ratlam,2,6,8,0.0,False
2024-04-21,Sunday,April,True,False,12951,Mumbai Rajdhani,Kota,3,6,8,23.9,True
2024-04-21,Sunday,April,True,False,12951,Mumbai Rajdhani,Mathura,4,6,8,26.3,False
2024-04-21,Sunday,April,True,False,12951,Mumbai Rajdhani,New Delhi,5,6,8,22.4,False
2024-04-21,Sunday,April,True,False,12301,Howrah Rajdhani,Howrah,0,7,18,0.0,False
2024-04-21,Sunday,April,True,False,12301,Howrah Rajdhani,Dhanbad,1,7,18,12.6,False
2024-04-21,Sunday,April,True,False,12301,Howrah Rajdhani,Gaya,2,7,18,33.0,False
2024-04-21,Sunday,April,True,False,12301,Howrah Rajdhani,Mughal Sarai,3,7,18,42.9,True
2024-04-21,Sunday,April,True,False,12301,Howrah Rajdhani,Allahabad,4,7,18,48.6,False
2024-04-21,Sunday,April,True,False,12301,Howrah Rajdhani,Kanpur,5,7,18,44.6,False
2024-04-21,Sunday,April,True,False,12301,Howrah Rajdhani,New Delhi,6,7,18,37.8,False
2024-04-21,Sunday,April,True,False,12627,Karnataka Express,Bangalore,0,7,18,0.0,False
2024-04-21,Sunday,April,True,False,12627,Karnataka Express,Guntakal,1,7,18,11.4,False
2024-04-21,Sunday,April,True,False,12627,Karnataka Express,Wadi,2,7,18,17.5,False
2024-04-21,Sunday,April,True,False,12627,Karnataka Express,Solapur,3,7,18,55.5,True
2024-04-21,Sunday,April,True,False,12627,Karnataka Express,Pune,4,7,18,62.6,False
2024-04-21,Sunday,April,True,False,12627,Karnataka Express,Dadar,5,7,18,56.9,False
2024-04-21,Sunday,April,True,False,12627,Karnataka Express,New Delhi,6,7,18,41.8,False
2024-04-21,Sunday,April,True,False,12615,Grand Trunk Express,Chennai Central,0,7,20,0.0,False
2024-04-21,Sunday,April,True,False,12615,Grand Trunk Express,Vijayawada,1,7,20,13.1,False
2024-04-21,Sunday,April,True,False,12615,Grand Trunk Express,Warangal,2,7,20,19.9,False
2024-04-21,Sunday,April,True,False,12615,Grand Trunk Express,Nagpur,3,7,20,43.6,True
2024-04-21,Sunday,April,True,False,12615,Grand Trunk Express,Bhopal,4,7,20,44.2,False
2024-04-21,Sunday,April,True,False,12615,Grand Trunk Express,Jhansi,5,7,20,45.8,False
2024-04-21,Sunday,April,True,False,12615,Grand Trunk Express,New Delhi,6,7,20,39.7,False
2024-04-21,Sunday,April,True,False,12431,Thiruvananthapuram Rajdhani,Thiruvananthapuram,0,6,22,0.0,False
2024-04-21,Sunday,April,True,False,12431,Thiruvananthapuram Rajdhani,Ernakulam,1,6,22,4.2,False
2024-04-21,Sunday,April,True,False,12431,Thiruvananthapuram Rajdhani,Shoranur,2,6,22,6.6,True
2024-04-21,Sunday,April,True,False,12431,Thiruvananthapuram Rajdhani,Kozhikode,3,6,22,6.0,False
2024-04-21,Sunday,April,True,False,12431,Thiruvananthapuram Rajdhani,Mangalore,4,6,22,0.0,False
2024-04-21,Sunday,April,True,False,12431,Thiruvananthapuram Rajdhani,Mumbai Central,5,6,22,0.0,False
2024-04-22,Monday,April,False,False,12951,Mumbai Rajdhani,Mumbai Central,0,6,14,0.0,False
2024-04-22,Monday,April,False,False,12951,Mumbai Rajdhani,Vadodara,1,6,14,0.4,False
2024-04-22,Monday,April,False,False,12951,Mumbai Rajdhani,Ratlam,2,6,14,0.0,False
2024-04-22,Monday,April,False,False,12951,Mumbai Rajdhani,Kota,3,6,14,20.8,True
2024-04-22,Monday,April,False,False,12951,Mumbai Rajdhani,Mathura,4,6,14,38.7,False
2024-04-22,Monday,April,False,False,12951,Mumbai Rajdhani,New Delhi,5,6,14,57.9,False
2024-04-22,Monday,April,False,False,12301,Howrah Rajdhani,Howrah,0,7,6,0.0,False
2024-04-22,Monday,April,False,False,12301,Howrah Rajdhani,Dhanbad,1,7,6,2.8,False
2024-04-22,Monday,April,False,False,12301,Howrah Rajdhani,Gaya,2,7,6,5.1,False
2024-04-22,Monday,April,False,False,12301,Howrah Rajdhani,Mughal Sarai,3,7,6,11.8,True
2024-04-22,Monday,April,False,False,12301,Howrah Rajdhani,Allahabad,4,7,6,18.5,False
2024-04-22,Monday,April,False,False,12301,Howrah Rajdhani,Kanpur,5,7,6,24.7,False
2024-04-22,Monday,April,False,False,12301,Howrah Rajdhani,New Delhi,6,7,6,27.2,False
2024-04-22,Monday,April,False,False,12627,Karnataka Express,Bangalore,0,7,9,0.0,False
2024-04-22,Monday,April,False,False,12627,Karnataka Express,Guntakal,1,7,9,0.0,False
2024-04-22,Monday,April,False,False,12627,Karnataka Express,Wadi,2,7,9,1.9,False
2024-04-22,Monday,April,False,False,12627,Karnataka Express,Solapur,3,7,9,12.2,True
2024-04-22,Monday,April,False,False,12627,Karnataka Express,Pune,4,7,9,12.0,False
2024-04-22,Monday,April,False,False,12627,Karnataka Express,Dadar,5,7,9,4.8,False
2024-04-22,Monday,April,False,False,12627,Karnataka Express,New Delhi,6,7,9,5.4,False
2024-04-22,Monday,April,False,False,12615,Grand Trunk Express,Chennai Central,0,7,14,0.0,False
2024-04-22,Monday,April,False,False,12615,Grand Trunk Express,Vijayawada,1,7,14,4.2,False
2024-04-22,Monday,April,False,False,12615,Grand Trunk Express,Warangal,2,7,14,0.9,False
2024-04-22,Monday,April,False,False,12615,Grand Trunk Express,Nagpur,3,7,14,0.0,True
2024-04-22,Monday,April,False,False,12615,Grand Trunk Express,Bhopal,4,7,14,1.3,False
2024-04-22,Monday,April,False,False,12615,Grand Trunk Express,Jhansi,5,7,14,15.0,False
2024-04-22,Monday,April,False,False,12615,Grand Trunk Express,New Delhi,6,7,14,15.8,False
2024-04-22,Monday,April,False,False,12431,Thiruvananthapuram Rajdhani,Thiruvananthapuram,0,6,16,3.9,False
2024-04-22,Monday,April,False,False,12431,Thiruvananthapuram Rajdhani,Ernakulam,1,6,16,6.1,False
2024-04-22,Monday,April,False,False,12431,Thiruvananthapuram Rajdhani,Shoranur,2,6,16,28.0,True
2024-04-22,Monday,April,False,False,12431,Thiruvananthapuram Rajdhani,Kozhikode,3,6,16,39.2,False
2024-04-22,Monday,April,False,False,12431,Thiruvananthapuram Rajdhani,Mangalore,4,6,16,68.2,False
2024-04-22,Monday,April,False,False,12431,Thiruvananthapuram Rajdhani,Mumbai Central,5,6,16,83.7,False
2024-04-23,Tuesday,April,False,False,12951,Mumbai Rajdhani,Mumbai Central,0,6,9,0.0,False
2024-04-23,Tuesday,April,False,False,12951,Mumbai Rajdhani,Vadodara,1,6,9,0.2,False
2024-04-23,Tuesday,April,False,False,12951,Mumbai Rajdhani,Ratlam,2,6,9,0.0,False
2024-04-23,Tuesday,April,False,False,12951,Mumbai Rajdhani,Kota,3,6,9,1.6,True
2024-04-23,Tuesday,April,False,False,12951,Mumbai Rajdhani,Mathura,4,6,9,0.0,False
2024-04-23,Tuesday,April,False,False,12951,Mumbai Rajdhani,New Delhi,5,6,9,0.0,False
2024-04-23,Tuesday,April,False,False,12301,Howrah Rajdhani,Howrah,0,7,15,9.0,False
2024-04-23,Tuesday,April,False,False,12301,Howrah Rajdhani,Dhanbad,1,7,15,12.2,False
2024-04-23,Tuesday,April,False,False,12301,Howrah Rajdhani,Gaya,2,7,15,9.3,False
2024-04-23,Tuesday,April,False,False,12301,Howrah Rajdhani,Mughal Sarai,3,7,15,27.8,True
2024-04-23,Tuesday,April,False,False,12301,Howrah Rajdhani,Allahabad,4,7,15,45.1,False
2024-04-23,Tuesday,April,False,False,12301,Howrah Rajdhani,Kanpur,5,7,15,69.1,False
2024-04-23,Tuesday,April,False,False,12301,Howrah Rajdhani,New Delhi,6,7,15,86.5,False
2024-04-23,Tuesday,April,False,False,12627,Karnataka Express,Bangalore,0,7,19,0.0,False
2024-04-23,Tuesday,April,False,False,12627,Karnataka Express,Guntakal,1,7,19,17.9,False
2024-04-23,Tuesday,April,False,False,12627,Karnataka Express,Wadi,2,7,19,39.2,False
2024-04-23,Tuesday,April,False,False,12627,Karnataka Express,Solapur,3,7,19,77.3,True
2024-04-23,Tuesday,April,False,False,12627,Karnataka Express,Pune,4,7,19,78.3,False
2024-04-23,Tuesday,April,False,False,12627,Karnataka Express,Dadar,5,7,19,86.9,False
2024-04-23,Tuesday,April,False,False,12627,Karnataka Express,New Delhi,6,7,19,87.9,False
2024-04-23,Tuesday,April,False,False,12615,Grand Trunk Express,Chennai Central,0,7,11,0.0,False
2024-04-23,Tuesday,April,False,False,12615,Grand Trunk Express,Vijayawada,1,7,11,0.0,False
2024-04-23,Tuesday,April,False,False,12615,Grand Trunk Express,Warangal,2,7,11,0.0,False
2024-04-23,Tuesday,April,False,False,12615,Grand Trunk Express,Nagpur,3,7,11,95.2,True
2024-04-23,Tuesday,April,False,False,12615,Grand Trunk Express,Bhopal,4,7,11,90.1,False
2024-04-23,Tuesday,April,False,False,12615,Grand Trunk Express,Jhansi,5,7,11,87.4,False
2024-04-23,Tuesday,April,False,False,12615,Grand Trunk Express,New Delhi,6,7,11,90.5,False
2024-04-23,Tuesday,April,False,False,12431,Thiruvananthapuram Rajdhani,Thiruvananthapuram,0,6,20,5.6,False
2024-04-23,Tuesday,April,False,False,12431,Thiruvananthapuram Rajdhani,Ernakulam,1,6,20,26.6,False
2024-04-23,Tuesday,April,False,False,12431,Thiruvananthapuram Rajdhani,Shoranur,2,6,20,188.7,True
2024-04-23,Tuesday,April,False,False,12431,Thiruvananthapuram Rajdhani,Kozhikode,3,6,20,183.1,False
2024-04-23,Tuesday,April,False,False,12431,Thiruvananthapuram Rajdhani,Mangalore,4,6,20,185.9,False
2024-04-23,Tuesday,April,False,False,12431,Thiruvananthapuram Rajdhani,Mumbai Central,5,6,20,183.4,False
2024-04-24,Wednesday,April,False,False,12951,Mumbai Rajdhani,Mumbai Central,0,6,6,1.1,False
2024-04-24,Wednesday,April,False,False,12951,Mumbai Rajdhani,Vadodara,1,6,6,6.5,False
2024-04-24,Wednesday,April,False,False,12951,Mumbai Rajdhani,Ratlam,2,6,6,6.0,False
2024-04-24,Wednesday,April,False,False,12951,Mumbai Rajdhani,Kota,3,6,6,24.5,True
2024-04-24,Wednesday,April,False,False,12951,Mumbai Rajdhani,Mathura,4,6,6,28.8,False
2024-04-24,Wednesday,April,False,False,12951,Mumbai Rajdhani,New Delhi,5,6,6,22.7,False
2024-04-24,Wednesday,April,False,False,12301,Howrah Rajdhani,Howrah,0,7,14,0.0,False
2024-04-24,Wednesday,April,False,False,12301,Howrah Rajdhani,Dhanbad,1,7,14,1.1,False
2024-04-24,Wednesday,April,False,False,12301,Howrah Rajdhani,Gaya,2,7,14,6.4,False
2024-04-24,Wednesday,April,False,False,12301,Howrah Rajdhani,Mughal Sarai,3,7,14,31.4,True
2024-04-24,Wednesday,April,False,False,12301,Howrah Rajdhani,Allahabad,4,7,14,47.9,False
2024-04-24,Wednesday,April,False,False,12301,Howrah Rajdhani,Kanpur,5,7,14,59.8,False
2024-04-24,Wednesday,April,False,False,12301,Howrah Rajdhani,New Delhi,6,7,14,80.1,False
2024-04-24,Wednesday,April,False,False,12627,Karnataka Express,Bangalore,0,7,22,7.4,False
2024-04-24,Wednesday,April,False,False,12627,Karnataka Express,Guntakal,1,7,22,14.3,False
2024-04-24,Wednesday,April,False,False,12627,Karnataka Express,Wadi,2,7,22,16.3,False
2024-04-24,Wednesday,April,False,False,12627,Karnataka Express,Solapur,3,7,22,72.8,True
2024-04-24,Wednesday,April,False,False,12627,Karnataka Express,Pune,4,7,22,70.0,False
2024-04-24,Wednesday,April,False,False,12627,Karnataka Express,Dadar,5,7,22,66.7,False
2024-04-24,Wednesday,April,False,False,12627,Karnataka Express,New Delhi,6,7,22,66.6,False
2024-04-24,Wednesday,April,False,False,12615,Grand Trunk Express,Chennai Central,0,7,11,5.9,False
2024-04-24,Wednesday,April,False,False,12615,Grand Trunk Express,Vijayawada,1,7,11,8.6,False
2024-04-24,Wednesday,April,False,False,12615,Grand Trunk Express,Warangal,2,7,11,6.7,False
2024-04-24,Wednesday,April,False,False,12615,Grand Trunk Express,Nagpur,3,7,11,21.7,True
2024-04-24,Wednesday,April,False,False,12615,Grand Trunk Express,Bhopal,4,7,11,7.5,False
2024-04-24,Wednesday,April,False,False,12615,Grand Trunk Express,Jhansi,5,7,11,1.7,False
2024-04-24,Wednesday,April,False,False,12615,Grand Trunk Express,New Delhi,6,7,11,3.3,False
2024-04-24,Wednesday,April,False,False,12431,Thiruvananthapuram Rajdhani,Thiruvananthapuram,0,6,22,1.9,False
2024-04-24,Wednesday,April,False,False,12431,Thiruvananthapuram Rajdhani,Ernakulam,1,6,22,1.4,False
2024-04-24,Wednesday,April,False,False,12431,Thiruvananthapuram Rajdhani,Shoranur,2,6,22,32.1,True
2024-04-24,Wednesday,April,False,False,12431,Thiruvananthapuram Rajdhani,Kozhikode,3,6,22,37.9,False
2024-04-24,Wednesday,April,False,False,12431,Thiruvananthapuram Rajdhani,Mangalore,4,6,22,30.1,False
2024-04-24,Wednesday,April,False,False,12431,Thiruvananthapuram Rajdhani,Mumbai Central,5,6,22,28.7,False
2024-04-25,Thursday,April,False,False,12951,Mumbai Rajdhani,Mumbai Central,0,6,9,0.0,False
2024-04-25,Thursday,April,False,False,12951,Mumbai Rajdhani,Vadodara,1,6,9,1.3,False
2024-04-25,Thursday,April,False,False,12951,Mumbai Rajdhani,Ratlam,2,6,9,0.0,False
2024-04-25,Thursday,April,False,False,12951,Mumbai Rajdhani,Kota,3,6,9,13.3,True
2024-04-25,Thursday,April,False,False,12951,Mumbai Rajdhani,Mathura,4,6,9,20.8,False
2024-04-25,Thursday,April,False,False,12951,Mumbai Rajdhani,New Delhi,5,6,9,25.1,False
2024-04-25,Thursday,April,False,False,12301,Howrah Rajdhani,Howrah,0,7,15,0.0,False
2024-04-25,Thursday,April,False,False,12301,Howrah Rajdhani,Dhanbad,1,7,15,0.0,False
2024-04-25,Thursday,April,False,False,12301,Howrah Rajdhani,Gaya,2,7,15,0.0,False
2024-04-25,Thursday,April,False,False,12301,Howrah Rajdhani,Mughal Sarai,3,7,15,74.9,True
2024-04-25,Thursday,April,False,False,12301,Howrah Rajdhani,Allahabad,4,7,15,92.1,False
2024-04-25,Thursday,April,False,False,12301,Howrah Rajdhani,Kanpur,5,7,15,104.4,False
2024-04-25,Thursday,April,False,False,12301,Howrah Rajdhani,New Delhi,6,7,15,119.4,False
2024-04-25,Thursday,April,False,False,12627,Karnataka Express,Bangalore,0,7,22,0.0,False
2024-04-25,Thursday,April,False,False,12627,Karnataka Express,Guntakal,1,7,22,3.7,False
2024-04-25,Thursday,April,False,False,12627,Karnataka Express,Wadi,2,7,22,3.3,False
2024-04-25,Thursday,April,False,False,12627,Karnataka Express,Solapur,3,7,22,4.7,True
2024-04-25,Thursday,April,False,False,12627,Karnataka Express,Pune,4,7,22,0.0,False
2024-04-25,Thursday,April,False,False,12627,Karnataka Express,Dadar,5,7,22,0.7,False
2024-04-25,Thursday,April,False,False,12627,Karnataka Express,New Delhi,6,7,22,3.0,False
2024-04-25,Thursday,April,False,False,12615,Grand Trunk Express,Chennai Central,0,7,12,0.0,False
2024-04-25,Thursday,April,False,False,12615,Grand Trunk Express,Vijayawada,1,7,12,5.4,False
2024-04-25,Thursday,April,False,False,12615,Grand Trunk Express,Warangal,2,7,12,0.0,False
2024-04-25,Thursday,April,False,False,12615,Grand Trunk Express,Nagpur,3,7,12,42.2,True
2024-04-25,Thursday,April,False,False,12615,Grand Trunk Express,Bhopal,4,7,12,47.7,False
2024-04-25,Thursday,April,False,False,12615,Grand Trunk Express,Jhansi,5,7,12,42.5,False
2024-04-25,Thursday,April,False,False,12615,Grand Trunk Express,New Delhi,6,7,12,65.3,False
2024-04-25,Thursday,April,False,False,12431,Thiruvananthapuram Rajdhani,Thiruvananthapuram,0,6,10,0.0,False
2024-04-25,Thursday,April,False,False,12431,Thiruvananthapuram Rajdhani,Ernakulam,1,6,10,1.4,False
2024-04-25,Thursday,April,False,False,12431,Thiruvananthapuram Rajdhani,Shoranur,2,6,10,12.8,True
2024-04-25,Thursday,April,False,False,12431,Thiruvananthapuram Rajdhani,Kozhikode,3,6,10,11.8,False
